celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_avg_score,week1_score_std,week2_avg_score,week2_score_std,week3_avg_score,week3_score_std,week4_avg_score,week4_score_std,week5_avg_score,week5_score_std,week6_avg_score,week6_score_std,week7_avg_score,week7_score_std,week8_avg_score,week8_score_std,week9_avg_score,week9_score_std,week10_avg_score,week10_score_std,week11_avg_score,week11_score_std,weeks_survived,season_avg_score,season_score_std,season_max_score,season_min_score,early_avg_score,late_avg_score,score_improvement,is_Actor_Actress,is_Athlete,is_TV_Personality,is_Singer_Rapper,is_Model,is_Comedian,is_Social_Media_Personality,is_Radio_Personality,age_group,is_international,week1_participated,week2_participated,week3_participated,week4_participated,week5_participated,week6_participated,week7_participated,week8_participated,week9_participated,week10_participated,week11_participated,total_weeks_participated,consecutive_weeks
Brian Austin Green,Sharna Burgess,Actor/Actress,California,United States,48,30,Eliminated Week 4,13,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,,6.5,6.0,7.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,5.75,0.5,6.333333333333333,0.5773502691896258,6.5,0.408248290463863,,,,,,,,,,,,,,,4.0,6.145833333333333,0.33592740617910616,6.5,5.75,6.027777777777778,,,1,0,0,0,0,0,0,0,35-50,0,1,1,1,1,0,0,0,0,0,0,0,4,4
Melora Hardin,Artem Chigvintsev,Actor/Actress,Texas,United States,54,30,Eliminated Week 9,6,7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,,9.0,9.5,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.5,9.5,9.5,9.5,10.5,10.5,10.5,10.5,8.5,9.5,9.0,9.0,,,,,,,,,6.5,0.5773502691896257,6.75,0.5,7.666666666666667,0.5773502691896258,9.125,0.25,9.0,0.0,8.5,0.5773502691896257,9.5,0.0,10.5,0.0,9.0,0.408248290463863,,,,,9.0,8.50462962962963,1.3061095160442078,10.5,6.5,6.972222222222222,9.0,2.0277777777777777,1,0,0,0,0,0,0,0,>50,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Matt James,Lindsay Arnold,Athlete,North Carolina,United States,29,30,Eliminated Week 4,12,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,,7.0,6.5,7.5,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,5.5,0.5773502691896257,6.666666666666667,0.5773502691896258,7.125,0.47871355387816905,,,,,,,,,,,,,,,4.0,6.322916666666667,0.7171631032524377,7.125,5.5,6.055555555555556,,,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,0,0,0,0,0,0,0,4,4
"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,Ohio,United States,40,30,Eliminated Week 7,9,6.0,6.0,6.0,6.0,7.0,5.0,7.0,7.0,7.0,7.0,8.0,,8.5,7.5,8.5,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,6.0,0.0,6.5,1.0,7.333333333333333,0.5773502691896258,8.125,0.47871355387816905,8.0,0.0,8.5,0.5773502691896257,8.0,0.0,,,,,,,,,7.0,7.494047619047619,0.9280943524147354,8.5,6.0,6.611111111111111,,,0,1,0,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,0,0,0,0,7,7
Suni Lee,Sasha Farber,Athlete,Minnesota,United States,18,30,Eliminated Week 9,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,8.5,8.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.25,8.25,8.25,9.25,10.5,10.5,10.5,10.5,10.0,9.0,9.5,9.0,,,,,,,,,7.0,0.0,7.0,0.0,7.0,0.0,8.5,0.408248290463863,9.0,0.0,9.0,0.0,8.5,0.5,10.5,0.0,9.375,0.47871355387816905,,,,,9.0,8.430555555555555,1.2233265213252666,10.5,7.0,7.0,9.375,2.375,0,1,0,0,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Iman Shumpert,Daniella Karagach,Athlete,Illinois,United States,31,30,1st Place,1,7.0,4.0,5.0,5.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,,8.5,6.5,8.5,8.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,9.5,7.5,8.5,8.5,9.0,8.0,9.0,9.0,9.5,9.0,10.0,9.0,10.0,10.0,10.0,10.0,,,,,5.25,1.2583057392117916,6.25,0.5,6.333333333333333,0.5773502691896258,7.875,0.9464847243000456,7.0,0.0,10.0,0.0,8.5,0.816496580927726,8.75,0.5,9.375,0.47871355387816905,10.0,0.0,,,11.0,7.933333333333333,1.6692341335452594,10.0,5.25,5.944444444444444,9.6875,3.7430555555555562,0,1,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Cody Rigsby,Cheryl Burke,Fitness Instructor,California,United States,34,30,3rd Place,3,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.5,6.5,7.5,7.5,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,9.5,9.5,10.0,10.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5,9.5,9.5,9.5,,,,,6.0,0.0,6.0,0.0,6.0,0.0,7.25,0.5,8.0,0.0,9.0,0.0,9.0,0.5773502691896257,9.5,0.5773502691896257,8.875,0.25,9.5,0.0,,,11.0,7.9125,1.481424333388498,9.5,6.0,6.0,9.1875,3.1875,0,0,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Melanie C,Gleb Savchenko,Singer/Rapper,International,England,47,30,Eliminated Week 5,11,7.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,,8.0,8.0,8.5,8.5,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,6.75,0.5,7.5,0.5773502691896257,7.333333333333333,0.5773502691896258,8.25,0.28867513459481287,9.0,0.0,,,,,,,,,,,,,5.0,7.766666666666666,0.8728147315184108,9.0,6.75,7.194444444444444,,,0,0,0,1,0,0,0,0,35-50,1,1,1,1,1,1,0,0,0,0,0,0,5,5
Jimmie Allen,Emma Slater,Singer/Rapper,Delaware,United States,36,30,Eliminated Week 8,7,6.0,5.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,6.0,8.0,,8.5,7.5,8.5,8.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,9.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,5.5,0.5773502691896257,6.75,0.5,6.666666666666667,1.1547005383792517,8.125,0.47871355387816905,8.5,0.5773502691896257,9.5,0.5773502691896257,9.5,0.5773502691896257,8.0,0.0,,,,,,,8.0,7.817708333333334,1.4187550258634145,9.5,5.5,6.305555555555556,,,0,0,0,1,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,California,United States,21,30,Eliminated Week 8,8,7.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,11.0,9.0,11.0,11.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,6.25,0.5,6.75,0.5,8.0,0.0,8.75,0.5,9.0,0.0,9.0,0.0,10.5,1.0,9.0,0.0,,,,,,,8.0,8.40625,1.3688988014354562,10.5,6.25,7.0,,,0,0,0,0,0,0,1,0,<25,0,1,1,1,1,1,1,1,1,0,0,0,8,8
JoJo Siwa,Jenna Johnson,Social Media Personality,Nebraska,United States,18,30,2nd Place,2,8.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.5,9.5,10.5,10.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,7.25,0.5,7.75,0.5,8.0,0.0,8.75,0.28867513459481287,10.0,0.0,10.0,0.0,9.75,0.5,10.25,0.5,10.0,0.0,10.0,0.0,,,11.0,9.175,1.1306954595390495,10.25,7.25,7.666666666666667,10.0,2.333333333333333,0,0,0,0,0,0,1,0,<25,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Christine Chiu,Pasha Pashkov,TV Personality,International,Taiwan China,38,30,Eliminated Week 3,14,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,0.5,6.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,3.0,6.416666666666667,0.5204164998665333,7.0,6.0,6.416666666666667,,,0,0,1,0,0,0,0,0,35-50,1,1,1,1,0,0,0,0,0,0,0,0,3,3
Kenya Moore,Brandon Armstrong,TV Personality,Michigan,United States,50,30,Eliminated Week 6,10,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,,7.0,7.0,8.0,7.5,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,6.5,0.5773502691896257,6.0,0.0,7.0,0.0,7.375,0.47871355387816905,9.0,0.0,8.0,0.0,,,,,,,,,,,6.0,7.3125,1.0774680969754975,9.0,6.0,6.5,,,0,0,1,0,0,0,0,0,35-50,0,1,1,1,1,1,1,0,0,0,0,0,6,6
Amanda Kloots,Alan Bersten,TV Personality,Ohio,United States,39,30,4th Place,4,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,8.5,8.5,8.5,8.5,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0,8.25,8.25,8.25,9.25,10.5,10.5,10.5,10.5,9.5,10.0,10.0,10.0,9.5,10.0,9.5,10.0,,,,,7.0,0.0,8.0,0.0,8.0,0.0,8.5,0.0,9.75,0.5,9.5,0.5773502691896257,8.5,0.5,10.5,0.0,9.875,0.25,9.75,0.28867513459481287,,,,8.9375,1.0980569960920366,10.5,7.0,7.666666666666667,9.8125,2.145833333333333,0,0,1,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Jason Lewis,Peta Murgatroyd,Actor/Actress,California,United States,51,31,Eliminated Week 1,16,5.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,0.5773502691896257,,,,,,,,,,,,,,,,,,,,,1.0,4.5,,4.5,4.5,4.5,,,1,0,0,0,0,0,0,0,>50,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Cheryl Ladd,Louis van Amstel,Actor/Actress,South Dakota,United States,71,31,Eliminated Week 3,14,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,0.5,5.25,0.5,6.0,0.0,,,,,,,,,,,,,,,,,3.0,5.5,0.4330127018922193,6.0,5.25,5.5,,,1,0,0,0,0,0,0,0,>50,0,1,1,1,0,0,0,0,0,0,0,0,3,3
Selma Blair,Sasha Farber,Actor/Actress,Michigan,United States,50,31,Withdrew,12,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,7.0,0.0,8.0,0.0,10.0,0.0,,,,,,,,,,,,,,7.8,1.3038404810405297,10.0,7.0,7.0,,,1,0,0,0,0,0,0,0,35-50,0,1,1,1,1,1,0,0,0,0,0,0,5,5
Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,31,Eliminated Week 5,11,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.5,9.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,5.75,0.5,6.0,0.0,7.25,0.5,7.0,0.0,8.75,0.28867513459481287,,,,,,,,,,,,,5.0,6.95,1.1911129249571595,8.75,5.75,6.333333333333333,,,1,0,0,0,0,0,0,0,<25,0,1,1,1,1,1,0,0,0,0,0,0,5,5
Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,31,Eliminated Week 9,6,5.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,9.0,10.0,10.0,9.25,10.25,9.25,10.25,8.5,8.0,8.0,8.0,,,,,,,,,5.25,0.5,7.5,0.5773502691896257,6.75,0.5,7.0,0.0,9.0,0.0,8.5,0.5773502691896257,9.75,0.5,9.75,0.5773502691896257,8.125,0.25,,,,,9.0,7.958333333333333,1.489546910976623,9.75,5.25,6.5,8.125,1.625,1,0,0,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,31,Eliminated Week 9,5,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.125,8.125,8.625,8.625,9.0,8.0,8.0,9.0,9.0,8.5,9.5,9.5,10.0,9.0,10.0,10.0,9.0,8.0,9.0,8.5,,,,,,,,,6.75,0.5,7.25,0.5,7.75,0.5,7.25,0.5,8.375,0.28867513459481287,8.5,0.5773502691896257,9.125,0.47871355387816905,9.75,0.5,8.625,0.47871355387816905,,,,,9.0,8.152777777777779,0.9778359752251112,9.75,6.75,7.25,8.625,1.375,1,0,0,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,0,0,9,9
Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,31,3rd Place,3,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.125,10.125,10.125,10.625,8.0,9.0,8.0,9.0,9.5,9.0,9.5,10.0,11.25,11.25,11.25,11.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,7.25,0.5,8.0,0.0,8.25,0.5,9.0,0.0,10.25,0.25,8.5,0.5773502691896257,9.5,0.408248290463863,11.25,0.0,9.125,0.25,9.5,0.0,,,11.0,9.0625,1.1535723499922608,11.25,7.25,7.833333333333333,9.3125,1.479166666666667,0,0,0,0,0,1,0,0,35-50,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,31,Eliminated Week 4,13,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,6.5,0.5773502691896257,6.25,0.5,6.25,0.5,,,,,,,,,,,,,,,4.0,6.0,0.67700320038633,6.5,5.0,5.916666666666667,,,0,0,0,0,0,0,0,0,>50,0,1,1,1,1,0,0,0,0,0,0,0,4,4
Jessie James Decker,Alan Bersten,Singer/Rapper,International,Italy,34,31,Eliminated Week 6,10,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.875,8.875,9.375,8.875,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,5.0,0.0,6.25,0.5,6.5,0.5773502691896257,7.75,0.5,9.0,0.25,8.0,0.0,,,,,,,,,,,6.0,7.083333333333333,1.4375905768565216,9.0,5.0,5.916666666666667,,,0,0,0,1,0,0,0,0,25-35,1,1,1,1,1,1,1,0,0,0,0,0,6,6
Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,8.875,8.375,8.875,9.375,9.0,8.0,8.0,9.0,8.5,9.0,8.5,8.5,,,,,,,,,,,,,,,,,6.5,0.5773502691896257,6.75,0.5,7.25,0.5,8.5,0.5773502691896257,8.875,0.408248290463863,8.5,0.5773502691896257,8.625,0.25,,,,,,,,,7.0,7.857142857142857,0.9906557472320087,8.875,6.5,6.833333333333333,,,0,0,0,1,0,0,0,0,25-35,0,1,1,1,1,1,1,1,0,0,0,0,7,7
Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,31,Eliminated Week 8,8,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.625,10.125,9.625,9.625,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.0,8.0,9.0,9.0,,,,,,,,,,,,,6.0,0.0,7.0,0.0,8.0,0.0,8.5,0.5773502691896257,9.75,0.25,9.0,0.0,8.75,0.28867513459481287,8.75,0.5,,,,,,,8.0,8.21875,1.1984923564927015,9.75,6.0,7.0,,,0,0,0,0,0,0,1,0,35-50,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,31,1st Place,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.375,10.375,10.375,10.875,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,11.25,11.25,11.25,11.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,8.0,0.0,8.0,0.0,8.25,0.5,9.0,0.0,10.5,0.25,10.0,0.0,9.75,0.28867513459481287,11.25,0.0,10.0,0.0,10.0,0.0,,,11.0,9.475,1.1146125385581804,11.25,8.0,8.083333333333334,10.0,1.916666666666666,0,0,0,0,0,0,1,0,<25,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.75,0.5,,,,,,,,,,,,,,,,,,,2.0,5.375,0.5303300858899106,5.75,5.0,5.375,,,0,0,1,0,0,0,0,0,35-50,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,31,Eliminated Week 8,7,4.0,4.0,5.0,4.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.75,7.75,7.75,7.75,7.0,7.0,7.0,7.0,7.5,8.0,8.0,8.0,8.0,7.0,7.0,7.0,,,,,,,,,,,,,4.25,0.5,6.75,0.5,5.75,0.5,7.25,0.5,7.75,0.0,7.0,0.0,7.875,0.25,7.25,0.5,,,,,,,8.0,6.734375,1.199772113778279,7.875,4.25,5.583333333333333,,,0,0,1,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,31,4th Place,4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.75,9.25,9.75,9.75,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,11.25,10.25,10.25,10.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,7.0,0.0,7.0,0.0,7.5,0.5773502691896257,8.0,0.0,9.625,0.25,9.0,0.0,9.125,0.25,10.5,0.5,9.125,0.25,9.5,0.0,,,,8.6375,1.1952597346741558,10.5,7.0,7.166666666666667,9.3125,2.145833333333333,0,0,1,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,31,2nd Place,2,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.25,10.25,10.25,10.25,9.0,9.0,9.0,10.0,9.0,9.0,8.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,7.0,0.0,8.0,0.0,8.25,0.5,9.0,0.0,10.25,0.0,9.25,0.5,8.875,0.25,10.0,0.0,10.0,0.0,10.0,0.0,,,11.0,9.0625,1.0627042287380708,10.25,7.0,7.75,10.0,2.25,0,0,1,0,0,0,0,0,25-35,0,1,1,1,1,1,1,1,1,1,1,0,10,10
Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,5.0,5.0,5.0,,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.333333333333333,0.5773502691896258,,,,,,,,,,,,,,,,,,,2.0,5.166666666666666,0.23570226039551562,5.333333333333333,5.0,5.166666666666666,,,1,0,0,0,0,0,0,0,25-35,0,1,1,0,0,0,0,0,0,0,0,0,2,2
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,6.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.666666666666667,0.5773502691896258,6.0,0.0,6.5,0.5773502691896257,7.0,0.0,7.333333333333333,0.5773502691896258,,,,,,,,,,,,,5.0,6.5,0.6871842709362765,7.333333333333333,5.666666666666667,6.055555555555556,,,1,0,0,0,0,0,0,0,>50,0,1,1,1,1,1,0,0,0,0,0,0,5,5
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,7.0,6.0,6.0,6.0,6.0,,8.0,8.0,8.0,,8.25,7.25,8.25,8.25,8.0,8.0,8.5,8.0,8.75,8.75,8.75,8.75,,,,,,,,,,,,,5.333333333333333,0.5773502691896258,5.0,0.0,6.25,0.5,6.0,0.0,8.0,0.0,8.0,0.5,8.125,0.25,8.75,0.0,,,,,,,8.0,6.932291666666666,1.4457685761537533,8.75,5.0,5.527777777777778,,,1,0,0,0,0,0,0,0,>50,0,1,1,1,1,1,1,1,1,0,0,0,8,8
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,5.0,4.0,4.0,,7.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,7.5,8.5,8.5,8.5,9.5,8.5,8.75,8.75,9.75,8.75,7.75,7.75,8.75,7.75,8.5,8.5,8.5,,9.0,8.5,9.0,,4.333333333333333,0.5773502691896258,6.333333333333333,0.5773502691896258,6.0,0.0,6.0,0.0,7.0,0.0,7.75,0.5,8.75,0.5,9.0,0.5,8.0,0.5,8.5,0.0,8.833333333333334,0.2886751345948129,,7.318181818181817,1.505922650836699,9.0,4.333333333333333,5.5555555555555545,8.444444444444445,2.88888888888889,1,0,0,0,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,1,1,11,11
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,9.0,10.0,9.0,,10.25,10.25,11.25,10.25,9.5,9.0,9.5,9.0,10.0,10.0,10.0,10.0,9.75,9.75,10.75,10.75,10.0,10.0,10.0,,10.0,10.0,10.0,,6.0,0.0,8.0,0.0,8.0,0.0,9.0,0.0,9.333333333333334,0.5773502691896257,10.5,0.5,9.25,0.28867513459481287,10.0,0.0,10.25,0.5773502691896257,10.0,0.0,10.0,0.0,11.0,9.121212121212123,1.335084077857831,10.5,6.0,7.333333333333333,10.083333333333334,2.750000000000001,1,0,0,0,0,0,0,0,<25,0,1,1,1,1,1,1,1,1,1,1,1,11,11
Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,6.0,6.0,6.0,,5.0,5.0,5.0,,5.0,5.0,6.0,6.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,5.0,0.0,5.5,0.5773502691896257,7.0,0.0,,,,,,,,,,,,,,,4.0,5.875,0.8539125638299665,7.0,5.0,5.5,,,0,1,0,0,0,0,0,0,35-50,0,1,1,1,1,0,0,0,0,0,0,0,4,4
Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,32,Eliminated Week 1,14,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,4.0,4.0,4.0,,,0,0,0,0,0,1,0,0,>50,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Tyson Beckford,Jenna Johnson,Model,New York,United States,52,32,Eliminated Week 3,12,4.0,4.0,4.0,,6.0,6.0,6.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,6.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,3.0,5.0,1.0,6.0,4.0,5.0,,,0,0,0,0,1,0,0,0,>50,0,1,1,1,0,0,0,0,0,0,0,0,3,3
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.0,,9.75,9.75,9.75,9.75,8.5,8.5,10.0,9.0,8.0,9.0,8.0,8.0,10.75,10.75,10.75,10.75,9.5,9.5,9.5,,10.0,10.0,10.0,,7.0,0.0,8.0,0.0,8.5,0.5773502691896257,8.0,0.0,9.0,0.0,9.75,0.0,9.0,0.7071067811865476,8.25,0.5,10.75,0.0,9.5,0.0,10.0,0.0,11.0,8.886363636363637,1.0744977685158097,10.75,7.0,7.833333333333333,10.083333333333334,2.250000000000001,0,0,0,1,0,0,0,0,35-50,0,1,1,1,1,1,1,1,1,1,1,1,11,11
